name,lat,lon
Harbourfront MRT Station (CC29),1.2650508430326104,103.82162458002671
NTUC FairPrice,1.448195354151873,103.81950212747934
NTUC FairPrice,1.312307572530424,103.92523454723701
Kassim Mosque,1.318717828553888,103.91224664963141
Kembangan MRT Station (EW6),1.3210381340431137,103.9129479309093
SATA CommHealth Uttamram Medical Centre (Bedok),1.327742937111457,103.9213913765694
NTUC Health Day Care for Seniors (Chai Chee),1.3280567597564585,103.92165834985599
NTUC FairPrice,1.3236534526020118,103.91085362290335
NTUC FairPrice,1.3241399153257323,103.92396968886388
Joo Chiat Community Club (CC),1.3074106829826486,103.90420814727042
WeCare@MarineParade,1.3045221017156372,103.91505401120764
NTUC FairPrice Finest,1.3037793702500569,103.90291224837304
NTUC FairPrice,1.315539644415014,103.89876489594646
NTUC FairPrice Xtra,1.3010697552948258,103.90527949161692
Challenger @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Fei Yue Active Ageing Centre (AAC) (Teck Whye - Extension),1.3827370457834411,103.75351709786398
Sheng Siong Supermarket,1.3782976877457647,103.75407139925429
NTUC FairPrice,1.3800180586614474,103.75314837816894
Choa Chu Kang MRT Station (NS4),1.385363165354977,103.74437077971854
NTUC FairPrice,1.3849592449870207,103.74503932196369
Family of Wisdom (FOW) Bendemeer,1.3143887749200085,103.86214604733651
NTUC FairPrice,1.3237960711114696,103.85567062075155
CARElderly Senior Activity Centre (SAC),1.3291589965120474,103.8860103161951
Tai Seng MRT Station (CC11),1.3351415012489158,103.88838930066221
Newton MRT Station (NS21),1.3123189220732052,103.83798459426959
Little India MRT Station (NE7),1.3068001971400405,103.84964706002273
Newton MRT Station (DT11),1.313992862745142,103.83771461274571
Little India MRT Station (DT12),1.3070182674289779,103.84866093523704
Dhoby Ghaut MRT Station (NE6),1.2997045812865047,103.84548854236871
Sushi Express @ Century Square (Malls of Frasers Property Singapore),1.3523682956003416,103.94381230243515
NTUC FairPrice Finest,1.3523682956003416,103.94381230243515
Customer Service Counter @ Century Square (Malls of Frasers Property Singapore),1.3523682956003416,103.94381230243515
Bata @ Eastpoint Mall (Malls of Frasers Property Singapore),1.3427059232638947,103.95302461792978
